,kp_90,team_goals,team_concede,mins,mins_prev,mins_prev_10,yellow_cards,was_home,ict_prev,ict_prev_3,ict_prev_5,ict_prev_10,bonus,saves,saves_prev_5,saves_prev_10,transfers_in,transfers_out,average_points,win_prob,draw_prob,team_xG_scored,team_xG_scored_prev_3,team_xG_scored_prev_5,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,team_goals_scored,team_goals_scored_prev_3,team_goals_conceded,team_goals_conceded_prev_10,prev_opp_goals_scored,prev_3_opp_goals_scored,prev_5_opp_goals_scored,prev_10_opp_goals_scored,prev_3_opp_goals_conceded,prev_5_opp_goals_conceded,prev_10_opp_goals_conceded,prev_opp_xG_scored,prev_5_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,prev_10_opp_xG_conceded,avg_opp_goals_scored,avg_opp_xG_scored,prev_season_xA,prev_season_key_passes,prev_season_mins,prev_season_clean_sheets,total_points,goals,assists,clean_sheet_kept,saves_made,bonus_scored,mins_played
19701,0.3209302182821326,1.0493908724780845,1.701646362415936,40.02034829544551,23.88837503388068,40.02034829544551,0.0,0.7345736107346591,0.1061705557061363,2.619928425269015,1.9349414162009029,2.992701217273646,0.0,0.4423773154422348,0.4423773154422348,0.4423773154422348,2705.0,8850.0,1.0720118389290856,0.2278545242023075,0.2547804963901558,1.4578398931899237,1.0753043890546152,1.2787720970579817,1.7419114045874766,1.7257089144555022,1.7097798955848955,1.0493908724780845,0.3672868053673295,1.701646362415936,1.701646362415936,0.2654263892653409,1.4897157404897727,1.5876588885877272,1.3672868053673295,0.5308527785306818,0.8246822228245454,1.265426389265341,0.6228121671219331,1.2593179164103958,1.3711056223214404,1.8395609903131664,1.568944655410171,1.4267366891882347,1.4975675088591576,1.3672868053673295,1.3711056223214404,0.0098772309793378,0.25724367691097,71.08472952358252,2.0,6.0,0.0,0.0,1.0,0.0,0.0,90.0
19708,0.2089723220211772,1.7317747103138454,1.2388947932999093,89.71094580781538,90.0,90.0,0.0087071800842157,0.1360255022045255,3.285653554629504,3.25,3.245669493507332,3.433923707059229,0.1848540403797889,2.7071200930924864,3.239904366733029,2.975912159073301,15381.0,5806.0,3.234218914135023,0.472261057384602,0.2661069233676596,1.5446630086392816,0.756490321749766,0.8277255054719371,1.889713397248859,1.6101122018232197,1.2695320312647658,1.7317747103138454,1.0,1.2388947932999093,1.126225055800503,0.2720510044090511,0.1813673362727008,0.9088204017636206,1.1272051004409052,0.5147006696060341,1.0816153013227154,1.2680127511022627,0.7221199223117485,0.6841551973743483,0.9216306644262996,0.9393346249315512,1.1677202098676531,1.6078898015606369,1.5191472819494396,0.9849096695858826,1.0808322182522967,0.0249675113326618,0.2358734624551464,88.04511921117496,10.0,9.0,0.0,0.0,0.0,0.0,0.0,83.0
19712,0.0,1.5530918262865825,1.2471361123953764,87.11969228277935,90.0,90.0,0.1239307660435466,0.7669423645157115,1.3533884729031422,1.589834581290573,1.664834581290573,1.4635627914697478,0.2064744818492294,2.263209052773603,2.25,1.829568363440953,31015.0,9923.0,3.648817160174822,0.7105983557897045,0.1839937023690307,1.4080383258557607,1.8488663744340728,1.5799390529194757,1.130965650586515,1.2263536738059084,1.0100546979352727,1.5530918262865825,0.966115270968577,1.2471361123953764,1.0927457580642843,2.2330576354842884,1.2556474548385703,1.060165418709427,0.9,1.2330576354842884,1.7864461083874308,1.960165418709427,1.9016818044161543,1.2051251664205616,0.9023448860223848,1.818477579118948,1.85240575547924,2.106765811038421,2.276820279373616,0.7281846303323866,0.8633774160406085,0.0044448114105964,0.0468392108139869,90.0,15.0,6.0,0.0,0.0,1.0,2.0,0.0,90.0
19725,0.1217360574101591,1.5825687463320692,1.8782639425898409,90.0,90.0,90.0,0.0,1.0,1.099223854731161,2.6574453895811985,2.511362120689008,2.3165844288327526,0.1217360574101591,2.860974048054588,2.860974048054588,2.860974048054588,15461.0,23355.0,2.878263942589841,0.2701539342956106,0.2549925738913252,1.5091717434324092,1.828492969654816,1.5121959105705924,2.20736738248128,1.608602740778656,1.4379358489809428,1.5825687463320692,2.92166537784382,1.8782639425898409,1.8782639425898409,3.8955538371250937,1.6231474321354558,1.3634438429937827,1.46083268892191,0.7014820542916353,1.0261115407187265,1.0261115407187265,4.556415751979385,2.285998546630778,1.94923819193456,0.7334092528392918,0.9055086534032364,1.1339518513717206,1.4057941404688814,1.46083268892191,1.94923819193456,0.0,0.0,87.64996133531461,7.0,8.0,0.0,0.0,1.0,2.0,0.0,90.0
19734,0.0,2.4002165934906774,0.8337845697722448,71.99025329291952,90.0,80.0,0.0416951141812936,0.0157030280741181,1.1968593943851764,0.9905781831555291,0.9301927277185096,1.1509814392546325,0.125085342543881,1.166756913954449,0.4960742429814704,1.2239670031193466,141688.0,9418.0,3.265186611147037,0.5912279889923303,0.2241972961744724,2.0953732609332376,1.0679470431412248,1.7994995985528317,0.9686660370262232,0.5895449131037233,0.4849862970280492,2.4002165934906774,1.0471090842223545,0.800433186981355,0.4479340062386929,0.0157030280741181,0.6823696947407848,0.6157030280741181,1.309421816844471,0.6876040374321575,1.2219842393037654,1.3157030280741182,1.2182258282313332,1.010508266968234,1.4233311256622712,0.4473149127790229,1.460110393084278,1.2215639556293678,1.386221354639301,1.6960471687951355,1.69002660026843,0.0041625105628841,0.0526315789473684,90.0,12.0,9.0,0.0,0.0,1.0,1.0,0.0,90.0
19736,0.0146685344475701,1.94132586220972,0.8526797411329909,78.52044826741684,21.122689604501,74.69393102322245,0.0838646121076728,0.0,0.4928627574383566,0.6102110330189178,2.444894483490541,1.5494490531452283,0.1881381895636823,2.399235919282181,2.19132586220972,1.9149662834623469,10100.0,14749.0,3.592794899102726,0.5659743943114353,0.2498757372589985,1.7717008639785874,0.9929405109380316,1.1781868913521136,0.868754359797598,1.026120213289436,1.0780750465010067,1.94132586220972,1.4387862046444888,0.8526797411329909,1.2290237550395011,0.4693931023222444,1.0578275852685368,1.328575171625571,1.3234696551161125,1.2551011496129592,1.4122427590711024,1.4295910346516634,0.8165783228220145,1.4752392491631126,1.3500873422243749,1.5695152905193717,1.1816273695195554,1.4593182296023173,1.3550953836801072,1.3064410201794547,1.3246559717032715,0.0007967827871538,0.0242696653965816,88.99553922339898,15.0,9.0,0.0,0.0,1.0,0.0,0.0,90.0
19761,1.2579088964125855,1.816224478920348,1.1360911610498723,67.64149888373194,59.79876564483517,66.43558010806892,0.2532307374202074,0.3288614587741149,5.457034268497191,8.25400681923614,7.635744586044082,8.941019663802289,0.5118510552131735,1.1510151057094022,1.1510151057094022,1.2423655109244338,208053.0,12473.0,3.308161428678105,0.6060268011936472,0.219314338732924,1.6182016922438482,1.3187466411481652,1.2623631788288223,0.9518130893011628,1.203347104350612,1.2495936011789386,1.816224478920348,0.5,1.1360911610498723,1.2222222222222223,0.6711385412258851,0.4429538195913716,0.9342277082451772,0.9342277082451772,2.2192409725160767,1.465772291754823,1.8986584376322344,0.5834682205658269,0.932462672307168,1.2882044961287662,2.5876102899647693,2.286901777245078,2.045234028866332,1.926205457334764,0.9606327974131026,1.1686032919097171,0.1081027989130376,0.9418264351922504,79.26178334038583,6.0,6.0,0.0,0.0,1.0,1.0,0.0,90.0
19766,0.0786549724082829,2.331531692925436,0.7689407339292762,84.94008911181997,90.0,88.46420825603096,0.0916707092887182,0.1749636164015361,3.5924599780416897,1.893740904100384,1.8780931643513443,1.7841542859795858,0.1860566761786578,1.3026890267344169,1.6500727671969275,1.3750606393307732,27279.0,11187.0,3.9559411593570455,0.7815914270450647,0.1413683279968012,2.2992788526171566,3.042706296402967,3.0688436788105182,0.3392772147522392,0.4287375387436265,0.6345511879954248,2.331531692925436,4.537700109791551,0.7689407339292762,0.7693999756018775,2.174963616401536,0.8416302830682029,1.2,1.2349927232803073,1.5666181552020482,1.5399708931212288,1.7,0.629301063272028,1.0714334769172322,1.2016121049798656,1.3211642047625942,1.2063782851416467,1.0943949510383286,1.3929209716610735,1.2320130756984342,1.3569218619000192,0.0083608628282241,0.0604098808367943,90.0,17.0,7.0,0.0,0.0,1.0,2.0,1.0,90.0
19776,0.1778457919634972,1.355514223566423,1.4170812995588993,87.37976906606121,90.0,86.21522198431066,0.0,0.4311772422937233,2.9495859973482026,2.8449417938349786,3.163308534139854,2.979513432492189,0.3911720621394081,1.8842253849020407,2.1330853413985373,1.959278387654953,68329.0,9695.0,3.938432924007524,0.6612607320959957,0.2059713413609908,1.3807247956073023,1.4478760445396328,1.2385134908896436,0.9249408396075708,1.52116319786299,1.8193418736841973,1.355514223566423,1.5688227577062768,1.4170812995588993,2.0152939461569503,0.0,0.9541181615291487,1.0,0.8275291030825107,1.2354894243729433,2.0862354484587446,1.870646827311883,0.8968743818935982,0.9923085585142036,0.8173214476950834,1.2985996125480588,1.3978734777032074,1.6711587851019,1.7165702896108173,0.8365465412980007,0.931098051923873,0.003471334679159,0.0923951233486549,89.08113246832063,8.0,5.0,0.0,0.0,0.0,3.0,0.0,90.0
19820,0.5676992242003424,1.7571469624061349,1.3178539746648308,82.45711197842343,90.0,81.46657115484085,0.1194036614228987,1.0,2.459999500228818,1.4399880054916414,4.069987755606051,4.31128618531042,0.3706859147976645,1.1750146807784598,0.7000087459956781,0.9777899944066616,80274.0,10896.0,3.135720443609202,0.4602348575611431,0.2091357785322389,1.7074909450342088,1.6602610350197349,1.5372952714363084,1.4025444805837977,1.6527105741633064,1.6647085869371814,1.7571469624061349,2.700002498855908,1.3178539746648308,1.1333322227307077,0.0,1.666658337146973,1.679996001830547,1.7599945025170023,1.4666683325706054,1.2399980009152736,1.519996501601729,1.732562838962962,2.1234299407776254,1.879544503756856,2.273081510439836,1.7602261382137288,1.680858920239293,1.8870655138522348,1.7142808058187522,1.81017101458681,0.0197224517254585,0.3780358663260291,88.93715171023236,11.0,7.0,0.0,0.0,1.0,0.0,1.0,90.0
19832,1.7115722075105744,2.388935057935276,0.9565698093509296,63.47215337565962,90.0,67.2217717864524,0.2074632978800696,0.1447901831832685,5.585520981681673,9.17449325975895,9.232409333032257,8.278678875469977,0.7881744782302159,0.289580366366537,0.289580366366537,0.2734925682350628,70627.0,25171.0,3.946680590641841,0.6583226629233605,0.1725522163104318,2.343890172497331,2.4192708717007307,2.193043680654398,1.1277797812173027,1.1818325285830882,1.0195978264273524,2.388935057935276,2.927604908408366,0.9565698093509296,1.0175912739406832,0.8552098168167315,1.2850699389389104,1.0289580366366538,0.801353128228288,0.6229136996998703,0.6895803663665371,1.001353128228288,1.4404782009396648,1.0297533065510278,0.945295794814869,0.8871745957142745,1.2320096495908537,1.336800154286331,1.4352563725339216,1.0309358803784716,1.0661342734345918,0.1638906210010289,1.4753693389495368,76.3162233901457,10.0,5.0,0.0,0.0,0.0,0.0,0.0,90.0
19834,0.2280158158930379,1.4777486665044464,1.4097010930855032,89.41359002906617,90.0,89.20255360039108,0.0023490044173351,0.9559692171995074,4.952836939360592,2.154751570774059,1.9001564765197547,2.068779144266789,0.1671040884538574,2.5947735895415205,1.911938434399015,1.911938434399015,298084.0,155884.0,3.63432968971499,0.1058042585926025,0.178732415309903,1.5915150155658278,1.1746427242501905,1.2045099165585105,0.7963167111019264,0.8775447590225564,1.074825182522989,1.4777486665044464,1.0220153914002463,1.4097010930855032,1.323548714933224,1.955969217199508,0.985323072399836,0.635224626240394,0.8396277045204433,2.3039794781330047,1.5911938434399016,2.433953825799261,1.314767369488003,1.1181440590043648,1.0764182445368404,1.255096697154616,2.139446722299446,1.9369534179563948,1.7504887144740182,0.776900918398103,1.0646043273043972,0.0201542334927516,0.1557186220993029,89.28670131863203,8.0,9.0,0.0,0.0,0.0,2.0,0.0,89.0
19844,0.0216863241012819,1.8550376480540844,1.5530881423100964,86.34043280790867,90.0,83.49410276961542,0.1195025098702722,0.0,1.4132898031884724,2.210825612253841,2.0129510671772435,2.324029415897329,0.5106154347374192,2.869741205806494,1.9247051384807712,2.5328091350769264,10375.0,43879.0,3.2748525692403856,0.1793758927732924,0.1938613087713159,1.701033868343636,1.1780424053931615,1.4106453870739029,2.454349454401902,2.11042057654283,1.9887301499719543,1.8550376480540844,1.6747051384807712,1.5530881423100964,1.7001310495641018,0.6988205539230843,1.7831367589871807,1.5397641107846167,2.575884584557687,1.1325470359487229,1.0192923323538507,1.1289384985307758,1.6284265256388937,1.686428785865404,1.97661758856899,1.2275715136351402,1.171507590451099,1.0823371632766228,1.0604584685404066,2.092611363433892,1.904113044984297,0.0029047028736477,0.0469651951937226,88.24702213514638,9.0,13.0,0.0,0.0,1.0,4.0,2.0,90.0
19854,0.1290045270289898,1.2214531754988365,1.10945611880942,82.13990004113703,90.0,84.30842812596734,0.0906247966096886,0.0,2.328457859370164,1.66836220299441,1.5585848631905623,2.289007382635596,0.3397476575862729,1.9148043521515103,0.8942767578729582,1.748807882062674,8244.0,36016.0,3.332324990465397,0.3846569602381637,0.2966181567643306,1.3377749533531658,0.7519085666092532,1.1513947372658984,0.9288641480874604,1.0782045834251293,1.2781400692186489,1.2214531754988365,0.92686789055245,1.10945611880942,1.382088072965033,0.2845785937016334,0.1897190624677556,0.9138314374806532,1.17074715622098,1.9512452603683,1.7430842812596734,1.4569157187403263,0.7339526117683918,1.1941865654001984,1.1215483451462007,2.4477818030748875,1.810368208545463,1.7990834492198675,1.7050199492545255,1.047649578619002,1.1119090432740617,0.0045310259403141,0.0925757099507143,88.36676633179933,10.0,9.0,0.0,0.0,1.0,0.0,0.0,82.0
19867,0.5125389719401301,1.566767417626249,1.3433398140047994,58.91217670255908,90.0,74.4247988996076,0.1012488600760805,0.5232081295798241,3.780170568453772,2.675887562527908,3.239917083056277,3.947231652887385,0.4625281170521414,1.9474969267693447,1.7004264211344284,2.034698281699316,39742.0,6095.0,2.69309755742909,0.4544135861217366,0.2386738320181939,1.637557399085299,1.6963533289372177,1.5710654189627054,1.214687749155818,1.6966703218227213,1.6526055796005674,1.566767417626249,1.3080203239495602,1.3433398140047994,1.0154720863865494,1.0,1.302389160560235,1.276791870420176,1.038395935210088,1.3333333333333333,1.476791870420176,1.338395935210088,1.8357517975863369,1.3425662427228249,1.2717187191597432,1.215356112169213,1.1651586465280626,1.3482922101487955,1.6471370335102806,1.1144466046682664,1.1937763560504275,0.0220274890559624,0.3346839870358895,89.88080203239495,1.0,4.0,0.0,0.0,0.0,4.0,0.0,90.0
19901,0.9353980655581794,1.3086859882010522,1.7876763274338594,84.0998518190828,90.0,84.26750925928829,0.1735149742349808,1.0,6.385077359867905,6.353047408045288,5.084483296283601,4.9136786913192925,0.2116504086914903,1.7389758112168368,1.7661473082670995,2.717149705026307,12277.0,11452.0,3.0072753687301765,0.3862276822912819,0.2637375013749051,1.5101903464941788,1.1418171241530035,1.456885357934877,1.4829793166147125,1.8641106462365875,1.8441930420261337,1.3086859882010522,0.7717149705026307,1.7876763274338594,2.0796833005584783,1.3697101769842157,1.4276167649912308,1.4218261061905293,1.528285029497369,1.123236725661405,1.2,1.2543429941005262,1.1685667378321394,1.3684707468872237,1.5254532344855087,1.046490192894337,1.5787881384513651,1.4121847837051047,1.5845335681765662,1.6239049901675435,1.5661499434437391,0.1102629757698796,0.9324242451943592,88.02564298813085,10.0,11.0,0.0,0.0,0.0,3.0,3.0,83.0
19913,0.4915935239753281,1.7605059259530988,1.476540185178392,70.80375258992964,90.0,72.73357629129649,0.0936364557972651,1.0,4.6815177778592965,1.425214222287437,2.388645733928132,3.1182856047047447,0.3999023224879832,1.626478764825238,1.4201344439145736,1.6993061722054723,42220.0,7012.0,3.431252530812116,0.3388149116910641,0.2817693553521969,1.5254496248771656,1.6306562784207603,1.3973325850534843,0.8601508428557358,1.543906084077143,1.6213919688443783,1.7605059259530988,1.6554466664221108,1.476540185178392,1.646130864288107,0.4369644442814072,0.4789881480938024,0.4621786665688444,0.6873928888562815,1.3333333333333333,0.8873928888562814,0.9310893332844222,1.1959992965093948,1.2515034106548315,1.2837041219821814,0.8323451071506163,0.9896788437642454,0.9534752498520452,1.1732498061382717,1.0493675925586263,1.2891598735605938,0.012881765323542,0.2192782062003961,88.67977869693571,7.0,4.0,0.0,0.0,0.0,3.0,0.0,90.0
19915,0.1379277468737112,1.3602658008912636,1.3980795761264992,54.988178368585714,87.91051087374893,89.89681535179007,0.0531902195906082,1.0,2.3605412367300707,3.91608272923617,2.795557185548724,3.2571386845897217,0.2286568312499514,1.4891336562960682,2.111544989201065,3.327283013286526,12355.0,9279.0,2.391374697951418,0.3385318571566899,0.2425459565868439,1.434737655635105,1.952831983485177,1.720925303739698,0.7427876049268604,0.8928854984573409,1.1186208306272112,1.3602658008912636,2.76783454152766,1.3980795761264992,1.0595187870061469,0.0,1.2559448471758867,2.121401449833192,2.15175181229149,0.6428872779631201,0.692866183388936,0.8625158209306379,0.5437884093548788,1.5784829900962074,1.713151622724271,1.5658506411287645,1.2856660309950263,1.041833352912893,1.1973519532413253,1.5093612456789172,1.5405145693445197,0.0068713683263061,0.1256835564662292,15.439002988410614,0.0,9.0,0.0,0.0,1.0,0.0,0.0,90.0
19919,0.9064207396547436,1.4318185301107489,1.2262129707159213,86.66807642467845,85.75343073733528,90.0,0.1047085484732029,0.7168953824890185,3.5775334197224025,7.194288022114208,5.736069786401174,5.1121735202212495,0.5987032602892843,2.3099962324646155,3.226029221200583,2.7082714449585144,98343.0,53145.0,4.130663669620453,0.7226030205300943,0.1686269820790904,1.7822797615174752,1.991302705172344,1.5991206270071112,1.0881423340421046,1.444415882313168,1.555512805928388,1.4318185301107489,2.632418470043926,1.2262129707159213,1.3353630752692367,0.7168953824890185,1.2389651274963394,1.0,1.2150686147467056,3.528158970815031,3.430137229493411,3.1452058442401167,1.9702163786754785,1.5071313165425615,1.4249023872984763,1.7337784661570714,2.601687126586421,2.29985024264701,2.1851763141427445,0.936531682835154,1.0764234968033166,0.0793215198777718,0.6512752976197602,89.02826252908393,9.0,8.0,0.0,0.0,1.0,0.0,2.0,90.0
19921,0.8888493427332288,1.347329069848038,1.486240291903559,81.81161259817857,90.0,81.01274553458624,0.1481415571222047,1.0,3.132931472954836,3.660127455345863,4.398725446541376,3.563897969479868,0.42822506621044,0.434033800536961,0.430416852199153,0.3263291167000114,51215.0,23826.0,2.931960559481822,0.2584112750916166,0.2496316063164915,1.5389499462984866,2.6529699191928926,2.1372755498351794,1.44293640537127,1.6324939663834537,1.5569899942113954,1.347329069848038,1.5506372767293122,1.486240291903559,1.6329084821804587,0.8987254465413758,1.033758184486208,1.020254910691725,0.7303823660375872,1.7341830356390828,1.820254910691725,1.6898725446541376,2.8728638201086967,1.7849019730930582,1.6444300298756165,2.0219280886553994,1.5002991149385916,1.4334511694595902,1.700034188653219,1.081040048650593,1.689708131517473,0.0716168223955628,1.0867657769910677,83.91632005418145,9.0,9.0,0.0,0.0,1.0,0.0,0.0,90.0
20005,0.1384001631104945,1.860995709193388,1.0535123224736958,79.36925720674787,90.0,90.0,0.0627375328510135,0.0,1.8887965673547105,2.778216305065125,2.211515017823141,2.2735832074203874,0.1615947922156525,0.9006508974549209,0.7769699643537169,0.6906399683144151,17398.0,13807.0,3.311907113073022,0.5414335148829789,0.2479859924397028,1.7654700891517026,2.093480681093012,2.0128513393491843,0.9483259740590244,0.9597218381940276,1.1083394393336712,1.860995709193388,2.72406865290579,1.0535123224736958,1.0368831678134065,1.5560171632264477,1.445367659786228,1.7784240285170263,1.2224068652905788,1.4439828367735523,1.0663897020641315,1.4663897020641317,1.3409614645418169,1.518580475535553,1.4508168690499832,1.3449584156531034,1.60975884790237,1.4222824075933904,1.3706008802452163,1.1723696500870486,1.3331767628052054,0.0049386449077757,0.1332263289551154,89.4172725267347,11.0,9.0,0.0,0.0,1.0,0.0,0.0,90.0
20010,0.1023058152646549,0.8651799215987328,1.3680635971034514,81.63947880064482,90.0,70.49211720150458,0.0017575614339449,0.0,2.5977309069102734,3.930064791703394,3.8195176745692354,3.136799528454249,0.3927494030067118,2.926182419774312,3.413879489736697,2.926182419774312,50791.0,7304.0,3.6008124490980347,0.1796524093073634,0.2557316585409186,1.0071930703278944,0.8370762345365974,0.7651584358319088,1.3650487668657711,1.5278591306530187,1.4519205071454866,0.8651799215987328,0.5861205102633029,1.3680635971034514,1.219488237769419,0.9753941399247706,1.6338588532330276,1.5753941399247706,1.0,1.300525519899694,0.9901576559699082,0.997539413992477,0.7466744862225418,1.2192242781095315,1.2525823094840416,0.5637063458735841,0.962723981148166,0.9632263159413936,1.0393520969990435,1.0429322171285278,1.218103241656611,0.007309330213318,0.1004431734121977,89.83706930490726,10.0,6.0,0.0,0.0,1.0,0.0,0.0,90.0
20011,0.9762734319624166,1.7020709463695314,0.7024909545140374,66.84089894898462,45.03780073300556,78.9537312911952,0.166806669381502,0.5004200081445063,1.5012600244335188,3.178557703771123,3.2362936603444283,6.112253563895226,0.3041669972128186,0.9174366815982614,0.8757350142528859,0.9174366815982614,25333.0,115827.0,3.047719049558216,0.5580454341881818,0.2164257559008993,1.6374295741874565,1.773542737771436,1.5342473915001564,0.6058676766810569,0.773668549202911,0.9326879022706124,1.7020709463695314,1.9995799918554933,0.7024909545140374,0.7500700013574177,2.0008400162890125,1.999719994570329,1.1998319967421975,1.2163446604225452,1.3324933170443207,1.6999159983710987,1.7832353314329483,1.218124231158526,1.3427935692428816,1.3022498199054338,0.9444000692230816,1.1779661348608756,1.8585456981958173,1.9536633832883588,1.0950180909719254,1.187591908249811,0.1334374509123025,1.0264040454914134,73.69228169443139,8.0,6.0,0.0,0.0,0.0,1.0,0.0,82.0
20015,0.0656966997750776,1.7094610042704863,1.7010177617438371,89.13034601975517,90.0,89.13034601975517,0.0109494499625129,0.9577837873667556,3.678627003379413,4.066978945155865,2.960284602504198,2.851203671165207,0.1368262553381078,3.147003872776483,3.112797308941956,3.086192203737324,53224.0,9566.0,3.5219752937724857,0.1564344779065088,0.227837131848778,1.483603750590337,1.1024323742842648,1.0877699775767449,2.482080331097173,2.0253800020104964,2.155917684645972,1.7094610042704863,0.9788918936833778,1.7010177617438371,2.0810906932385818,0.0844324252664887,1.3755495459665776,1.6422162126332445,1.4506594551598933,1.943711716489008,1.1831135149467022,1.470448651156729,0.757483900175604,1.4441895916443377,1.330328255002178,1.968514557884318,1.167983705708019,0.8851630595524371,1.1280794401692706,1.4096115785584609,1.349349594732022,0.0032731233754624,0.0257177497694506,88.24428830019812,9.0,6.0,0.0,0.0,1.0,1.0,0.0,90.0
20021,0.1087209253350682,0.7854768672119434,1.861701450487761,83.40756157171458,90.0,78.37862010502951,0.123339934166938,1.0,0.5289006910546581,1.7007384362946851,0.9549881409166048,2.421797360832012,0.6841259862578788,2.775948102418099,0.2356937068090838,2.199807930218116,16355.0,23170.0,4.140440653483346,0.3637959345008803,0.2822545891000622,1.0413151520356276,0.7928721450351395,1.0250161514082214,1.7731510178307652,1.456007193488684,1.647566238925276,0.7854768672119434,0.6430629319091614,1.861701450487761,1.4444444444444444,0.1144503455273291,0.409633563684886,1.0457801382109315,1.2286125863818322,1.942774827236336,1.2,0.9057225172763664,1.5133756981601705,1.3519592343972429,1.1735472801335942,1.2850513949157345,1.6522332032714575,1.4146386908285675,1.1964800309843444,1.4683430798131778,1.1024171334863424,0.0163752949886896,0.102645152544615,4.676114117259445,0.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0
20040,0.0,1.3446591072602845,1.3057958960276748,73.18122571847788,90.0,56.56348462456211,0.0836000148137498,1.0,2.8436515375437894,3.042025036947252,2.9061909225262736,1.861947930220108,0.2926000518481245,2.3446591072602843,1.984522693684316,1.7014107694347136,19723.0,10257.0,3.077726422465219,0.2718778229452336,0.2790491794555741,1.282915092074454,1.7367676625861177,1.2903245041526994,0.5588155397179103,0.9864718850870036,1.298623882808837,1.3446591072602845,1.5781742312281053,1.3057958960276748,1.1353619653021054,0.4690453873686317,0.6460302582457544,1.2938090774737263,1.184365153754379,1.5624343583625264,1.4,1.318887847438695,1.0275405401380229,1.3927842744611243,1.4404714702043182,1.3465928988960123,1.0671508563256502,1.035248593596828,1.1251938848390006,1.4656868216469825,1.56771418135982,0.0,0.0,90.0,8.0,10.0,0.0,0.0,1.0,2.0,0.0,90.0
20043,0.2037566437734101,2.144226132191628,1.2111547735616743,87.33958650554064,90.0,88.50340121380867,0.0258744747564613,0.0,4.69921407588986,5.434634103627904,4.225098240513767,3.026198279309272,0.6759367384764909,2.5657497552048363,3.894441592721627,2.5657497552048363,201145.0,14143.0,5.068538448595255,0.7387522382546776,0.1639466636271415,2.08230561120172,1.4294220174983483,1.5770559657053436,1.804914431686027,1.8092813994974064,1.541147253816028,2.144226132191628,1.5,1.2111547735616743,1.220450418196403,0.0,0.3891072011417055,0.9832678396574884,0.6916339198287441,2.0,2.4,2.2749017594862324,1.1860966386640055,1.0770145264387705,0.9983683653092212,1.3120492316329413,1.108100468705398,1.1156312658446603,1.6879301985327797,0.6860565330479069,1.0041063891954267,0.0205445724260477,0.2079581637049128,89.20103934364506,18.0,5.0,0.0,0.0,0.0,5.0,0.0,90.0
20070,0.0,0.964284624131163,3.5595103642843435,90.0,90.0,90.0,0.0,1.0,3.058936475049068,2.730950273320248,2.8517872950098133,2.711769793686984,0.0833358770272863,0.5178729500981365,0.6904972667975153,0.4986924704648722,4967.0,9561.0,0.6964498294423215,0.4283134149144791,0.274694671289701,0.4895006544304213,0.6196218851008093,0.5279502595905543,1.6927895989179076,1.6862134755732443,1.6461733228562627,0.964284624131163,1.0863121583496893,3.5595103642843435,3.578029448068185,1.6547513666012423,1.769834244400828,1.861900546640497,1.7755883882908077,1.057541438899793,1.0,0.982737568330062,1.1135574443048546,1.0751302356616723,1.0096579062714723,0.9460054001438092,1.0615549390128725,1.1047873526605616,1.0841836047165905,1.8273756833006207,0.9796898582115487,0.0960294141358279,0.6887010196180148,83.38002760347175,6.0,6.0,0.0,0.0,0.0,0.0,0.0,90.0
20080,0.1967212912738495,1.681264493890986,1.92135694139582,70.28295988714207,80.56283296749841,70.28295988714207,0.0212071169269698,0.8951425885277601,2.8644562832888325,3.670084612963816,3.610871200248596,3.5901235215632363,0.0,3.1329990598471604,4.4757129426388005,3.1329990598471604,2765.0,8186.0,1.770778752743762,0.3385780559519674,0.2812585127796592,1.2429479674269794,0.7966506260775876,0.8687806418864416,3.7328407909043313,2.843441450402494,2.183101637242686,1.681264493890986,1.31457223441672,1.92135694139582,1.92135694139582,0.0,0.5780006267685598,0.7468003760611359,0.8101002820458518,1.1048574114722398,0.883885929177792,1.281649952992358,2.283343471948531,1.381848442658833,1.1914546100220995,1.187693428579229,0.6634892515844223,0.827716369302307,1.1781711079548944,0.8101002820458518,1.1914546100220995,0.0023990466557578,0.0408374655222334,89.75412744896164,2.0,7.0,0.0,0.0,1.0,5.0,2.0,90.0
20091,0.770491102810348,1.2711099317419872,1.8225261792997405,65.88814165563471,83.13299804620277,63.99164477402402,0.1219886430714765,0.2985653023390099,4.600431096308519,6.518718033908426,6.588861503674524,4.57146751455507,0.7849219117525968,2.3568205841409267,2.630380116228713,2.260178470240968,78453.0,7071.0,3.009798401383196,0.4760663830077372,0.257548824199608,1.486229250919965,1.8930163023142947,1.6640175263182595,1.981871597021846,1.4407827608433073,1.3791686550130702,1.2711099317419872,1.350717348830495,1.8225261792997405,1.8441256227420024,0.5971306046780198,1.2985653023390098,1.238852241871208,1.179139181403406,2.9352462635479863,2.50143469766099,2.229856530233901,0.5758424653967793,1.1728076985023512,1.076376879310564,2.0796539302101427,2.2481223368905394,1.8505029414895189,2.0702944122674785,1.1866033139618812,1.1347165410216613,0.0694983674874311,0.6974416579512559,84.47428861736589,6.0,9.0,0.0,0.0,0.0,3.0,1.0,83.0
