,xG_prev_3,xG_prev_5,shots_90_prev_3,xA_90_prev,xA_90_prev_3,xA_90_prev_10,kp_90,mins,mins_prev,mins_prev_3,mins_prev_5,mins_prev_10,was_home,ict_prev,ict_prev_10,transfers_in,transfers_out,average_points,team_xG_scored_prev_3,team_xG_scored_prev_5,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,prev_3_opp_goals_scored,prev_5_opp_goals_scored,prev_10_opp_goals_scored,prev_opp_goals_conceded,prev_3_opp_goals_conceded,prev_5_opp_goals_conceded,prev_opp_xG_scored,prev_3_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,prev_10_opp_xG_conceded,avg_opp_goals_scored,avg_opp_goals_conceded,avg_opp_xG_scored,prev_season_goals,prev_season_shots,prev_season_xG,prev_season_mins,total_points,goals,assists,clean_sheet_kept,saves_made,bonus_scored,mins_played
33668,0.08,0.1125,0.5,0.26,0.065,0.0815384615384615,0.6153846153846154,65.0,90.0,90.0,90.0,65.0,0.0,5.5,4.800000000000001,59167.0,10303.0,3.2222222222222223,0.867538,0.750538,1.29679,1.3637475,1.7096594444444446,1.6666666666666667,1.6,1.5555555555555556,3.0,3.0,2.4,0.549848,0.8610496666666666,1.1352591111111112,3.43676,3.1747166666666664,2.791194,2.371138333333333,1.5555555555555556,2.0,1.1352591111111112,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,3.0,88.0
33669,0.0599999999999999,0.0725,1.0,0.0715909090909091,0.195,0.0802377414561664,0.6686478454680534,67.3,88.0,90.0,90.0,67.3,1.0,11.25,5.643387815750372,211727.0,12179.0,4.1,0.953519,0.94725675,1.113625,1.275945,1.7004315,0.6666666666666666,0.4,0.9,1.0,2.333333333333333,1.8,0.524479,0.8617456666666666,0.9848805,1.70727,2.1474733333333336,1.777292,1.5591838,0.9,1.8,0.9848805,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0
33670,0.2022471910112359,0.1407821229050279,2.02247191011236,0.16,0.1668539325842696,0.0926243567753001,0.7077326343381389,69.36363636363636,90.0,89.0,89.5,64.77777777777777,0.0,3.0,5.773584905660377,47657.0,75742.0,3.909090909090909,1.3886,1.128069,1.399315,1.3480525,1.835046666666667,1.3333333333333333,1.2,0.9,1.0,1.0,0.8,2.48649,2.5435066666666666,1.5457043999999998,2.24066,1.1049956666666667,0.8577410000000001,0.9822028,0.8181818181818182,1.0909090909090908,1.4275665454545452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0
33671,0.4365671641791044,0.3028846153846153,0.0,0.0306818181818181,0.1074626865671641,0.0953974895397489,0.6033519553072626,68.84615384615384,88.0,67.0,78.0,79.66666666666667,0.0,1.4318181818181817,5.874476987447698,191034.0,33713.0,3.5384615384615383,0.7704475,1.07952375,1.607965,1.50364,1.8144333333333336,2.6666666666666665,1.6,1.2,3.0,2.333333333333333,2.0,2.22532,1.9339566666666668,1.4373346,1.55594,1.9799833333333328,1.4833911999999998,1.6495596,1.4615384615384617,1.6923076923076923,1.497628153846154,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,90.0
33672,0.1636363636363636,0.2874193548387097,0.6818181818181818,0.01,0.0204545454545454,0.0935526315789473,0.5482233502538071,70.35714285714286,90.0,66.0,77.5,84.44444444444444,1.0,6.7,5.672368421052632,343040.0,34258.0,3.7142857142857135,0.808988,1.0141795,2.085875,1.7569775,1.518238888888889,1.0,0.6,0.8,2.0,0.6666666666666666,1.0,1.3729,1.4995066666666663,1.04464597,2.2679,1.543149,1.6514934,1.5130228,0.7857142857142857,1.0,1.1037316214285713,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,90.0
33673,0.29,0.2162011173184357,1.0,0.01,0.01,0.0805263157894736,0.5737051792828686,73.82352941176471,90.0,90.0,89.5,84.44444444444444,0.0,6.1,5.613157894736843,16740.0,105761.0,3.5294117647058822,1.449745,1.33574075,1.341268,1.7756139999999998,1.5736684444444444,2.333333333333333,2.0,1.6,0.0,0.0,0.8,2.97383,2.5192633333333334,1.8885864,0.679022,0.5812566666666666,0.8049025999999999,0.8039742999999999,1.588235294117647,1.1764705882352942,1.7297789411764706,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0
33674,0.1699999999999999,0.2625,1.0,0.0299999999999999,0.01,0.0663157894736842,0.6022304832713755,74.72222222222223,90.0,90.0,90.0,84.44444444444444,0.0,4.9,5.90921052631579,27612.0,79679.0,3.4444444444444446,0.6694445,1.33781225,1.83321,1.665124,1.652184,2.333333333333333,2.2,1.5,1.0,1.0,1.2,2.0991,1.955363333333333,1.7167100000000002,2.10461,1.3760623333333335,1.4060294,1.6204317,1.6666666666666667,1.5555555555555556,1.6286742777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33675,0.0,0.15,0.0,0.0,0.0,0.0167286245353159,0.5644599303135889,65.22727272727273,90.0,0.0,22.5,59.77777777777778,0.0,5.5,4.83457249070632,5086.0,11781.0,2.909090909090909,1.356894,0.91552325,2.0662000000000003,2.101095,1.9177195555555555,1.6666666666666667,1.4,1.2,1.0,1.3333333333333333,1.0,0.615651,1.2394026666666669,0.9527857999999998,1.30203,1.9771766666666668,1.539779,1.6818985000000002,0.7727272727272727,1.4090909090909092,0.9723034090909092,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,90.0
33676,0.75,0.75,3.0,0.33,0.0,0.0116666666666666,0.5901639344262295,66.30434782608695,90.0,45.0,22.5,60.0,1.0,5.1,5.5,14586.0,11567.0,3.0,1.226439,1.13191275,2.052745,1.74477,1.845934,2.0,2.6,2.0,1.0,1.0,1.0,2.00841,2.130675666666667,2.2648747000000005,1.70139,1.132806,1.006537,1.1478413899999995,2.565217391304348,1.0,2.251588565217391,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,90.0
33677,0.35,0.4833333333333333,0.5,0.0,0.17,0.065,0.5278592375366569,68.2,90.0,90.0,67.5,60.0,1.0,3.2,4.283333333333334,12330.0,15862.0,3.04,1.119005,1.172722,1.9467375,1.99974125,1.9458672222222224,3.0,2.6,1.6,0.0,0.0,0.0,3.44269,2.49861,1.991518,0.837542,0.871146,0.9528578,1.4605270999999995,1.88,1.12,2.1200996400000003,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,87.0
33678,0.0457627118644067,0.1991596638655462,1.5254237288135593,0.01,0.0,0.0620111731843575,0.5738575982996812,69.70370370370371,90.0,88.5,89.25,59.66666666666666,1.0,6.2,4.055865921787708,39521.0,12396.0,2.962962962962963,1.421975,1.27049,2.2987200000000003,2.1227287500000003,2.049313888888889,1.0,1.2,0.9,3.0,2.333333333333333,1.4,0.61832,1.0689209999999998,0.9750816,2.64355,2.0280756666666666,1.8969602,1.7707196,1.4074074074074074,1.3703703703703705,1.3131634074074074,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,89.0
33679,0.1220338983050847,0.2016806722689075,1.5254237288135593,0.2426966292134831,0.0050847457627118,0.0586592178770949,0.547945205479452,70.39285714285714,89.0,88.5,89.25,59.66666666666666,1.0,11.831460674157304,4.273743016759775,39521.0,12396.0,3.1785714285714284,0.80071,1.10734,2.794695,2.75856,2.102748333333333,2.0,1.8,1.7,2.0,1.6666666666666667,1.4,1.47549,2.64297,2.3396877,0.594139,1.008719666666667,0.9674834,0.8507662999999999,1.8571428571428568,1.2857142857142858,1.9772799642857144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0
33680,1.0106145251396648,0.5688202247191011,3.016759776536313,0.0103448275862068,0.1407821229050279,0.0791899441340782,0.5865921787709497,71.6,87.0,89.5,89.0,79.55555555555556,0.0,11.79310344827586,5.71927374301676,9875.0,14585.0,3.1,2.14688,1.4737950000000002,1.6174845,2.20608975,2.1429015555555555,2.0,1.8,1.6,1.0,1.6666666666666667,1.4,0.594139,1.2902129999999998,1.2750647000000002,1.47549,1.6065416666666668,1.4020304,1.0916823000000002,1.8333333333333333,1.4,1.4943856333333332,0.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,3.0,90.0
33681,0.5542372881355931,0.7837078651685392,2.542372881355932,0.05,0.1423728813559322,0.1019925280199252,0.6572164948453608,72.75,90.0,88.5,89.0,89.22222222222223,0.0,8.0,7.061021170610212,52003.0,44909.0,3.4375,1.56497,1.855925,1.5190025,1.5682435,2.024292111111111,1.3333333333333333,1.4,0.9,3.0,3.0,2.6,1.43063,0.8672933333333334,0.9334398,2.39609,2.10638,1.9215,1.6192109,0.84375,1.75,1.0071051875,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,90.0
33682,0.235,0.5697478991596638,1.0,0.08,0.16,0.0706102117061021,0.707196029776675,73.27272727272727,90.0,90.0,89.25,89.22222222222223,1.0,6.5,7.386052303860525,77598.0,30113.0,3.484848484848485,1.0903335,1.31446175,2.41463,2.04878625,2.203381555555556,1.0,1.2,1.4,1.0,3.0,3.0,2.09645,1.44625,1.189527,2.08594,2.0594433333333333,2.0038234000000004,1.9850985,1.2727272727272727,1.9090909090909087,1.286821909090909,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,88.0
33773,0.2769230769230769,0.2769230769230769,6.923076923076923,0.0,0.2769230769230769,0.2769230769230769,6.923076923076923,6.5,6.0,6.5,6.5,6.5,0.0,30.0,22.846153846153847,2722.0,17084.0,1.0,2.223355,2.223355,0.9485245,0.9485245,0.9485245,1.0,1.0,1.0,4.0,2.0,2.0,0.123946,0.3561435,0.3561435,1.69064,1.0897675,1.0897675,1.0897675,1.0,2.0,0.3561435,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,16.0
33774,0.4909090909090908,0.7448275862068965,12.272727272727272,0.0310344827586206,0.0409090909090909,0.093103448275862,3.103448275862069,14.5,29.0,11.0,14.5,14.5,1.0,21.41379310344828,20.948275862068964,1594.0,5479.0,1.0,2.360755,2.1579475,0.451007,0.7585977500000001,0.7585977500000001,1.0,0.75,0.75,1.0,1.6666666666666667,1.75,0.304555,1.2584476666666666,1.0660595,0.334589,1.540343,1.3023425,1.3023425,0.75,1.75,1.0660595,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,2.0
33775,1.1903225806451612,0.9,0.0,0.0,0.0290322580645161,0.0710526315789473,2.3684210526315788,12.666666666666666,16.0,15.5,13.25,12.666666666666666,0.0,2.25,16.81578947368421,333.0,964.0,1.0,2.63699,2.4988725,0.6115875,0.53129725,0.8934331666666667,2.333333333333333,2.6,2.5,2.0,1.3333333333333333,1.4,2.7485,2.21683,1.7604878333333331,1.796,1.4093376666666666,1.6046782,1.413181,2.5,1.5,1.7604878333333331,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,12.0
33776,0.25,0.7000000000000001,0.0,0.0,0.0,0.0613636363636363,2.0454545454545454,12.571428571428571,12.0,9.0,15.75,12.571428571428571,1.0,2.25,14.829545454545457,879.0,1919.0,1.0,2.111045,2.1017925,1.163104,0.8658875,0.8429584285714287,3.0,2.4,2.571428571428572,2.0,1.3333333333333333,0.8,1.98619,1.7959016666666665,1.7861135714285712,1.59449,1.1662386666666666,0.9972416,1.030314857142857,2.571428571428572,1.0,1.7861135714285712,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,10.0
33777,0.0,0.1125,0.0,0.0,0.0818181818181818,0.0727272727272727,1.818181818181818,11.0,1.0,11.0,10.0,11.0,0.0,0.0,13.454545454545457,1236.0,1721.0,1.0,1.90212,2.0065825,1.021405,1.0922545,0.907617777777778,0.3333333333333333,0.8,1.2222222222222223,1.0,1.0,1.8,2.02232,1.128862,1.3858506666666668,0.821757,1.4567156666666667,1.6581074,1.4559043333333337,1.2222222222222223,1.4444444444444444,1.3858506666666668,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,8.0
33778,0.0,0.0,8.181818181818182,0.0,0.1636363636363636,0.0672897196261682,1.6822429906542056,10.7,8.0,5.5,9.75,10.7,0.0,5.625,12.869158878504672,488.0,760.0,1.0,2.6518550000000003,2.011575,1.1339255,1.20925025,1.0190880000000002,0.6666666666666666,0.4,0.9,1.0,2.333333333333333,1.8,0.524479,0.8617456666666666,0.9848805,1.70727,2.1474733333333336,1.777292,1.5591838,0.9,1.8,0.9848805,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,19.0
33779,0.238235294117647,0.3348837209302325,0.0,0.0,0.1058823529411764,0.05625,1.9148936170212767,10.846153846153848,0.0,17.0,10.75,12.444444444444445,0.0,0.0,10.285714285714286,1209.0,1308.0,0.9230769230769232,2.29298,2.05684925,0.41439,0.90406275,0.990141777777778,0.6666666666666666,0.6,0.5,1.0,2.333333333333333,2.0,0.557605,1.0110973333333333,0.9657734,1.29257,1.1792716666666667,1.443269,1.3183919999999998,0.4615384615384615,1.4615384615384617,0.9554170769230772,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33780,0.0,0.3428571428571428,0.0,0.0,0.18,0.0650602409638554,1.9148936170212767,10.071428571428571,0.0,7.5,10.5,9.22222222222222,1.0,0.0,6.397590361445783,273095.0,77790.0,0.8571428571428571,2.6927250000000003,1.94654425,0.242471,0.78247875,0.9182315555555556,1.0,0.8,1.1,2.0,1.0,1.0,0.192579,1.0566863333333332,1.5437539999999998,1.03344,1.171761,1.2560844,0.9234606,0.8571428571428571,1.0714285714285714,1.348092214285714,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,6.0,1.0,0.0,0.0,0.0,0.0,90.0
33781,0.0,0.238235294117647,0.0,0.0299999999999999,0.0,0.0666666666666666,1.1688311688311688,15.4,90.0,0.0,8.5,9.0,0.0,9.0,6.222222222222221,62424.0,16074.0,1.2,2.32921,2.311095,0.3955769999999999,0.4049835,0.9421394444444444,2.333333333333333,2.4,2.0,1.0,1.6666666666666667,1.8,1.00714,1.2366656666666664,1.7375252,1.70709,1.38466,1.4183819999999998,1.3181904,1.7333333333333334,1.3333333333333333,1.7268268000000004,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,8.0,1.0,0.0,0.0,0.0,2.0,90.0
33782,0.41,0.4266666666666667,2.5,0.11,0.04,0.0431309904153354,0.5389221556886228,27.83333333333333,90.0,90.0,67.5,34.77777777777778,1.0,8.6,7.50479233226837,48351.0,55623.0,1.6111111111111112,2.0958485,2.08998425,1.0580765,0.913753,0.8388975555555556,2.0,2.2,1.6,1.0,0.3333333333333333,0.4,1.98228,2.467796666666667,1.9042024,0.73695,0.6678813333333333,0.83658,0.8410848999999999,1.6111111111111112,1.1666666666666667,1.7438067777777777,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,13.0,2.0,0.0,0.0,0.0,3.0,90.0
33783,1.45,0.9299999999999998,1.0,0.08,0.0599999999999999,0.0502066115702479,0.5286343612334802,34.05,90.0,90.0,90.0,53.77777777777778,1.0,3.2,9.706611570247937,462613.0,39141.0,2.2,2.472525,2.28418675,0.991283,1.02467975,0.7494636666666668,1.6666666666666667,1.8,1.4,0.0,0.3333333333333333,0.6,0.17114,1.189463333333333,1.559537,0.374736,0.9162096666666668,0.9544412,1.2245346,1.6,1.4,1.53927135,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,2.0,0.0,0.0,0.0,0.0,0.0,90.0
33784,0.94,0.8,0.5,0.09,0.045,0.0551351351351351,0.5836575875486382,36.71428571428572,90.0,90.0,90.0,61.66666666666666,1.0,5.1,8.627027027027028,462613.0,39141.0,2.1904761904761907,1.796416,1.65144725,1.182078,1.25849975,0.9127144444444444,2.333333333333333,1.8,1.7,1.0,1.0,1.0,0.773747,2.1476590000000004,2.0127614,1.42168,1.018649,1.1063606,1.10391569,2.523809523809524,1.0,2.1984884285714283,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,4.0,0.0,1.0,0.0,0.0,0.0,90.0
33785,0.11,0.78,2.0,0.0,0.0849999999999999,0.0571428571428571,0.5226480836236934,39.13636363636363,90.0,90.0,90.0,70.0,0.0,1.8,8.057142857142857,79210.0,130770.0,2.272727272727273,1.028741,1.750633,2.133645,1.562464,1.1315203333333337,1.3333333333333333,1.4,1.5,3.0,2.333333333333333,1.8,0.275348,0.9795226666666668,1.0529445000000002,3.60987,2.260051333333333,2.0151252,1.9686325000000005,1.181818181818182,1.5454545454545454,1.1763912272727273,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,2.0,0.0,0.0,0.0,0.0,0.0,90.0
33786,0.265,0.6025,2.5,0.22,0.045,0.05,0.5678233438485805,41.34782608695652,90.0,90.0,90.0,80.0,0.0,6.3,7.275,219245.0,86769.0,2.260869565217391,1.534385,1.6654005,2.091895,1.6369865,1.3236975555555557,2.6666666666666665,2.0,1.5,3.0,2.0,2.0,1.39678,1.7689,1.3969603,4.24663,2.28754,2.112132,1.7777660999999998,1.565217391304348,1.7826086956521738,1.1450738260869566,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,20.0
33787,0.8300000000000001,0.47,0.0,0.0,0.11,0.0688888888888888,0.5561277033985582,40.458333333333336,20.0,90.0,90.0,90.0,1.0,0.9,7.166666666666667,219245.0,86769.0,2.208333333333333,2.2806,1.6546705,1.172081,1.6528630000000002,1.3040767777777778,0.3333333333333333,0.4,0.6,2.0,1.3333333333333333,1.2,1.54109,1.1605103333333335,1.02824249,2.06037,1.6302276666666664,1.6099150000000002,1.7681514999999997,0.7083333333333334,1.3333333333333333,1.0722778166666669,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,4.0,0.0,1.0,0.0,0.0,0.0,18.0
33788,2.7500000000000004,1.1953125,0.0,0.0,2.5,0.1572664359861592,0.6370070778564206,36.629629629629626,0.0,9.0,32.0,64.22222222222223,1.0,0.0,7.52076124567474,290.0,127183.0,2.111111111111111,2.76599,2.27846225,1.673335,0.925692075,1.329003811111111,0.0,0.2,0.4,1.0,1.0,0.8,1.21452,0.5175930000000001,0.7555823,0.588727,1.2225773333333334,1.1258134000000002,1.5317307,0.7777777777777778,1.2592592592592593,0.9561055925925926,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33789,0.0,1.3026315789473686,0.0,0.0,0.0,0.165983606557377,0.6370070778564206,35.32142857142857,0.0,0.0,9.5,54.22222222222222,1.0,0.0,7.321721311475409,343.0,70610.0,2.0357142857142856,2.55317,2.22439725,1.180495,0.996334075,1.2076704777777776,2.333333333333333,1.6,1.0,4.0,2.6666666666666665,1.8,0.497609,0.9164156666666666,0.8645167,3.29548,2.524313333333333,1.9663736,1.5177438,1.2857142857142858,1.7142857142857142,1.2383265357142856,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33790,0.0,2.7500000000000004,0.0,0.0,0.0,0.2012562814070351,0.6370070778564206,34.10344827586207,0.0,0.0,4.5,44.22222222222222,0.0,0.0,4.907035175879397,140.0,28017.0,1.9655172413793105,2.089615,2.4278025,0.90513,1.2892325,1.3098587000000002,1.0,2.0,1.6,2.0,2.0,1.4,4.64012,1.720169333333333,2.0491318,1.53631,2.2459233333333333,1.7353184,1.5236619,1.7241379310344829,1.206896551724138,2.0792292758620694,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33791,0.0,0.0,0.0,0.0,0.0,0.2366883116883117,0.6370070778564206,32.96666666666667,0.0,0.0,0.0,34.22222222222222,0.0,0.0,5.405844155844156,182.0,16093.0,1.9,2.41558,2.484375,0.8447745,1.01263475,1.1327141444444446,1.3333333333333333,1.2,1.2,2.0,2.333333333333333,1.6,1.96095,1.342326666666667,1.3596948,2.71782,2.005084666666667,1.6649809999999998,1.5735399,0.9666666666666668,1.3666666666666667,1.3284538333333331,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33792,0.0,0.0,0.0,0.0,0.0,0.2972477064220183,0.6363636363636364,31.93548387096774,1.0,0.0,0.0,24.22222222222222,1.0,0.0,5.532110091743118,727.0,6914.0,1.870967741935484,2.415895,2.252755,2.5688645,1.73699725,1.4065741444444444,0.3333333333333333,0.8,0.7,2.0,2.333333333333333,2.4,0.678449,0.4965036666666666,0.9205798000000002,0.86306,1.7755599999999998,1.7754640000000002,1.441167,0.7741935483870968,1.7096774193548387,0.9934430967741936,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,18.0
33793,0.0,0.0,0.0,0.0,0.0,0.0,0.7051909892262488,29.17142857142857,3.0,5.0,7.25,3.2222222222222223,1.0,0.0,5.586206896551723,333.0,3632.0,1.7142857142857142,1.590786,2.0738705,1.398441,1.5471155,1.6532356666666663,1.6666666666666667,2.4,2.1,4.0,3.0,1.8,0.593493,2.0144743333333337,2.4528283,4.11359,2.6714903333333333,1.9879012,1.5867435,1.9142857142857144,1.4,2.056091771428572,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,13.0
33794,0.0,0.0,0.0,0.0,0.0,0.0,0.7833655705996132,28.72222222222222,13.0,1.5,7.75,3.555555555555556,0.0,11.76923076923077,5.062499999999999,802.0,2553.0,1.6944444444444444,2.036905,1.717068,1.0787209999999998,1.399938,1.6120767777777778,2.333333333333333,2.4,1.5,2.0,2.333333333333333,2.2,1.96797,1.6069743333333333,1.1529703,0.999181,1.8769103333333328,2.2577642,2.1369960000000003,1.0,1.8611111111111112,1.055508916666667,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,27.0
33795,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.763430725730443,28.67567567567568,27.0,8.0,6.5,5.0,1.0,1.3333333333333333,7.0,1900.0,2077.0,1.6756756756756757,1.1246305,1.35770825,1.7925,1.5954704999999998,1.7892367777777776,0.6666666666666666,0.8,1.1,1.0,1.0,1.8,1.28976,0.7881996666666667,0.9380726,2.46976,2.357506666666666,2.2515048,1.9024732,0.8378378378378378,1.4324324324324325,0.9388944594594596,0.5603985056039851,3.1382316313823164,0.5596903402121693,38.23809523809524,1.0,0.0,0.0,0.0,0.0,0.0,10.0
33862,0.0,0.0,0.0,0.0,0.06,0.06,0.0,7.5,8.0,7.5,7.5,7.5,0.0,1.125,2.4,526.0,464.0,1.0,1.175435,1.175435,1.795715,1.795715,1.795715,0.6666666666666666,0.6,0.7,1.0,1.6666666666666667,2.0,0.735105,1.0557816666666666,1.2278405,0.806232,1.192764,1.4144464,1.3352654,0.7894736842105263,1.3157894736842106,1.2519935263157895,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33863,0.0,0.0,0.0,0.0,0.0,0.06,0.0,3.75,0.0,4.0,3.75,3.75,0.0,0.0,2.4,684.0,489.0,0.5,0.734368,1.1824015,1.776455,1.6875804999999997,1.6875804999999997,0.6666666666666666,0.6,1.4,0.0,1.0,1.8,2.23291,1.61203,1.987935,0.402331,1.6267603333333334,1.8760002,1.6799202999999998,1.7142857142857142,1.3333333333333333,2.063865285714286,0.0,0.0,0.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0
33864,0.0,0.048,0.0,0.18,0.0,0.156,1.2,15.0,60.0,0.0,15.0,15.0,1.0,3.9,3.6,2423.0,525.0,0.8,1.189368,1.0263874000000002,1.579446,1.7966463999999998,1.7966463999999998,0.6666666666666666,0.6,1.3,2.0,1.6666666666666667,1.4,1.89163,1.1899126666666666,1.2728604,1.30375,1.2121066666666669,1.09069,1.7833250000000005,1.2727272727272727,1.7272727272727273,1.3623840909090907,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
33865,0.6260869565217392,0.216867469879518,0.0,0.0,0.0,0.1193877551020408,0.9183673469387756,12.25,0.0,11.5,20.75,12.25,0.0,0.0,3.2142857142857144,1330.0,2507.0,0.75,1.5396,1.3933602500000002,1.3288865,1.39519625,1.838774375,1.0,0.8,0.9,2.0,2.333333333333333,1.8,0.799733,0.7593106666666666,0.9311361,1.70877,2.5229166666666667,2.07782,1.7137111,0.8,1.76,0.99362272,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33866,0.0,0.6260869565217392,0.0,0.0,0.0,0.1193877551020408,0.9183673469387756,9.8,0.0,0.0,5.75,9.8,0.0,0.0,3.2142857142857144,470.0,1901.0,0.6,1.656385,1.5979925,1.9344615,1.6316739999999998,1.7460808,2.0,1.2,0.9,2.0,1.0,1.2,1.90027,1.7542833333333334,1.5831186,1.64675,1.5473783333333333,1.237596,1.0607353,1.0740740740740742,1.037037037037037,1.3490197037037035,0.0,0.0,0.0,63.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0
33867,0.975,0.975,15.0,0.0130434782608695,0.0,0.1009345794392523,0.9424083769633508,14.692307692307692,69.0,12.0,6.0,11.88888888888889,1.0,4.304347826086956,7.3177570093457955,4362.0,1521.0,1.0769230769230769,1.2350575,1.47371875,1.64602,1.51066325,1.632514222222222,1.3333333333333333,1.2,1.0,1.0,1.3333333333333333,2.0,1.92209,0.993221,0.9694411,2.24262,2.205256666666666,2.34058,1.8509086,1.4,1.3666666666666667,1.281169166666667,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0
33868,0.0,0.3829787234042553,0.0,0.0,0.0,0.0152542372881355,0.8333333333333334,12.705882352941176,0.0,4.5,23.5,13.11111111111111,0.0,0.0,7.245762711864407,1110.0,2164.0,0.9411764705882352,0.60536,1.10063075,1.6159085,2.38492175,2.0723922222222217,1.6666666666666667,2.4,2.1,0.0,1.6666666666666667,1.6,2.21276,2.5164866666666668,2.4523517,0.958651,1.7406436666666665,1.6528752,1.2968365,1.9411764705882355,1.3235294117647058,2.099109382352941,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33869,0.0,0.0,0.0,0.0,0.0,0.0152542372881355,0.8333333333333334,12.0,0.0,4.5,6.25,13.11111111111111,1.0,0.0,7.245762711864407,898.0,1990.0,0.8888888888888888,2.031744,1.684955,3.09427,2.1196917500000003,2.1008,2.6666666666666665,2.8,2.8,0.0,0.3333333333333333,0.6,1.04338,2.292393333333333,2.242152,1.18597,0.6063230000000001,0.5298308,0.5932353,2.628571428571429,0.8857142857142857,2.285707914285715,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
