,id,now_cost,photo,gw
218,560,6.2,247632.jpg,13
219,575,4.0,488464.jpg,13
220,581,4.2,508479.jpg,13
221,621,6.1,428399.jpg,13
222,11,5.9,205533.jpg,13
223,159,4.4,180736.jpg,13
224,190,4.5,466117.jpg,13
225,193,4.9,438464.jpg,13
226,194,4.4,427623.jpg,13
227,195,4.3,515621.jpg,13
228,196,4.4,57328.jpg,13
229,197,4.5,450535.jpg,13
230,199,6.6,232413.jpg,13
231,200,4.5,209036.jpg,13
232,201,4.4,172649.jpg,13
233,202,4.3,156074.jpg,13
234,203,4.9,108413.jpg,13
235,205,5.1,209400.jpg,13
236,206,4.8,152551.jpg,13
237,207,7.2,231747.jpg,13
238,208,4.4,536694.jpg,13
239,209,4.0,169593.jpg,13
240,210,4.9,244723.jpg,13
241,211,4.8,247348.jpg,13
242,212,4.5,531989.jpg,13
243,213,4.5,450542.jpg,13
244,214,4.7,86417.jpg,13
245,215,4.3,55494.jpg,13
246,216,4.7,496221.jpg,13
247,445,4.0,224068.jpg,13
248,585,5.7,232185.jpg,13
249,644,4.5,574398.jpg,13
250,645,4.5,489706.jpg,13
251,646,4.5,579075.jpg,13
252,647,4.5,530318.jpg,13
253,650,4.5,437499.jpg,13
254,666,4.0,590012.jpg,13
255,676,4.5,576980.jpg,13
256,156,5.4,440323.jpg,13
257,217,5.1,121599.jpg,13
258,218,5.0,486385.jpg,13
259,219,4.8,480455.jpg,13
260,220,5.6,177815.jpg,13
261,221,4.3,59949.jpg,13
262,222,4.9,80801.jpg,13
263,223,4.9,232928.jpg,13
264,224,5.3,221399.jpg,13
265,225,4.0,194164.jpg,13
266,226,4.5,490094.jpg,13
267,227,4.0,222627.jpg,13
268,228,4.3,106611.jpg,13
269,229,4.9,115382.jpg,13
270,230,5.6,433154.jpg,13
271,231,4.3,224967.jpg,13
272,232,5.4,440993.jpg,13
273,234,4.4,243571.jpg,13
274,235,4.9,111234.jpg,13
275,236,4.8,17761.jpg,13
276,237,4.9,491012.jpg,13
277,238,4.5,18892.jpg,13
278,577,5.1,463903.jpg,13
279,582,4.6,512462.jpg,13
280,603,4.5,609873.jpg,13
281,614,4.5,491557.jpg,13
282,624,4.0,40349.jpg,13
283,627,4.0,496178.jpg,13
284,651,5.0,179519.jpg,13
285,678,4.5,547801.jpg,13
286,10,5.0,200641.jpg,13
287,19,5.8,209289.jpg,13
288,191,4.3,174874.jpg,13
289,239,5.0,159533.jpg,13
290,240,5.2,156689.jpg,13
291,241,4.5,232892.jpg,13
292,242,4.0,428971.jpg,13
293,243,4.8,76357.jpg,13
294,244,4.2,166477.jpg,13
295,245,4.4,219924.jpg,13
296,246,4.5,515024.jpg,13
297,247,5.6,153133.jpg,13
298,248,5.0,80201.jpg,13
299,249,4.8,212314.jpg,13
300,250,4.0,120721.jpg,13
301,251,5.5,244042.jpg,13
302,252,5.7,102057.jpg,13
303,253,4.5,82514.jpg,13
304,254,4.8,153366.jpg,13
305,255,4.7,169528.jpg,13
306,256,5.0,490146.jpg,13
307,257,4.5,167074.jpg,13
308,258,5.0,245824.jpg,13
309,259,5.2,153682.jpg,13
310,579,4.2,184349.jpg,13
311,586,4.4,246301.jpg,13
312,604,4.5,577725.jpg,13
313,605,4.5,573062.jpg,13
314,622,5.0,207189.jpg,13
315,260,4.8,462387.jpg,13
316,261,4.0,517178.jpg,13
317,262,4.9,173818.jpg,13
318,263,3.9,122411.jpg,13
319,264,4.8,149929.jpg,13
320,265,5.1,196411.jpg,13
321,266,4.0,232228.jpg,13
322,267,4.5,455084.jpg,13
323,268,5.6,463034.jpg,13
324,269,4.0,214964.jpg,13
325,270,4.0,449429.jpg,13
326,271,4.9,167191.jpg,13
327,272,5.4,222625.jpg,13
328,273,4.5,524180.jpg,13
329,274,5.2,503301.jpg,13
330,275,4.0,222018.jpg,13
331,276,4.5,94926.jpg,13
332,277,4.5,106606.jpg,13
333,278,4.9,74944.jpg,13
334,279,4.0,246265.jpg,13
335,280,4.0,434044.jpg,13
336,281,4.8,231899.jpg,13
337,282,4.0,180804.jpg,13
338,283,4.4,108813.jpg,13
339,284,4.0,220583.jpg,13
340,359,4.9,155405.jpg,13
341,568,4.4,232917.jpg,13
342,583,4.0,108053.jpg,13
343,611,5.8,172453.jpg,13
344,619,4.5,454667.jpg,13
345,630,4.0,216616.jpg,13
346,631,5.5,443261.jpg,13
347,632,4.9,229164.jpg,13
348,117,5.0,536916.jpg,13
349,192,5.2,80146.jpg,13
350,198,5.2,199670.jpg,13
351,285,4.4,225902.jpg,13
352,286,4.5,461416.jpg,13
353,287,4.4,197469.jpg,13
354,288,4.0,94147.jpg,13
355,289,4.8,245419.jpg,13
356,290,5.2,96994.jpg,13
357,291,4.1,218218.jpg,13
358,292,4.4,549640.jpg,13
359,293,4.5,467189.jpg,13
360,294,4.0,207270.jpg,13
361,295,4.6,220627.jpg,13
362,296,4.5,481510.jpg,13
363,297,4.5,461584.jpg,13
364,298,5.3,154048.jpg,13
365,299,4.7,461587.jpg,13
366,300,5.0,203341.jpg,13
367,301,4.0,473341.jpg,13
368,302,4.2,111931.jpg,13
369,303,4.0,194190.jpg,13
370,304,4.0,436680.jpg,13
371,305,3.9,244619.jpg,13
372,306,5.6,101668.jpg,13
373,307,4.0,93100.jpg,13
374,308,4.0,95463.jpg,13
375,309,4.5,157668.jpg,13
376,501,4.8,209042.jpg,13
377,570,5.3,531442.jpg,13
378,606,4.5,532534.jpg,13
379,616,4.0,501770.jpg,13
380,635,4.9,513527.jpg,13
381,310,5.4,116535.jpg,13
382,311,6.9,169187.jpg,13
383,312,4.5,535928.jpg,13
384,313,4.7,492777.jpg,13
385,315,4.5,491970.jpg,13
386,316,7.1,447203.jpg,13
387,317,7.2,194634.jpg,13
388,318,4.5,496208.jpg,13
389,319,5.2,444884.jpg,13
390,320,4.7,158983.jpg,13
391,321,7.1,243298.jpg,13
392,322,4.8,171287.jpg,13
393,323,5.0,441266.jpg,13
394,324,5.3,206915.jpg,13
395,325,4.5,200720.jpg,13
396,326,5.4,204716.jpg,13
397,327,7.6,244731.jpg,13
398,328,13.1,118748.jpg,13
399,329,6.2,243016.jpg,13
400,330,4.4,491501.jpg,13
401,331,4.4,440148.jpg,13
402,332,4.0,197464.jpg,13
403,333,3.9,441428.jpg,13
404,334,4.0,219937.jpg,13
405,335,5.9,122798.jpg,13
406,336,6.3,424876.jpg,13
407,337,4.6,214285.jpg,13
408,339,6.3,97032.jpg,13
409,636,6.8,223541.jpg,13
410,660,4.0,432987.jpg,13
411,669,4.0,464353.jpg,13
412,340,5.4,211975.jpg,13
413,341,5.3,126184.jpg,13
414,342,6.4,165809.jpg,13
415,343,4.7,477555.jpg,13
416,344,4.0,17601.jpg,13
417,345,9.4,61366.jpg,13
418,346,6.3,248875.jpg,13
419,347,5.5,121160.jpg,13
420,348,9.1,209244.jpg,13
421,349,6.4,114283.jpg,13
422,350,6.3,477424.jpg,13
423,351,15.1,223094.jpg,13
424,352,7.0,461358.jpg,13
425,353,5.3,121145.jpg,13
426,354,5.5,91651.jpg,13
427,355,4.8,477064.jpg,13
428,356,4.9,465351.jpg,13
429,357,4.7,432714.jpg,13
430,358,5.2,88248.jpg,13
431,360,6.3,220566.jpg,13
432,361,5.4,171314.jpg,13
433,362,5.3,97299.jpg,13
434,363,5.2,58621.jpg,13
435,571,6.5,510281.jpg,13
436,607,4.9,472769.jpg,13
437,625,6.5,59859.jpg,13
438,626,4.5,476369.jpg,13
439,671,4.5,516250.jpg,13
440,672,4.0,554194.jpg,13
441,675,4.0,447880.jpg,13
442,364,4.9,493250.jpg,13
443,365,5.7,467169.jpg,13
444,366,8.5,141746.jpg,13
445,367,4.3,451302.jpg,13
446,368,4.8,61256.jpg,13
447,369,5.2,216051.jpg,13
448,370,5.4,80607.jpg,13
449,371,4.4,37642.jpg,13
450,372,6.4,493105.jpg,13
451,373,4.5,465527.jpg,13
452,374,4.0,21205.jpg,13
453,375,6.9,497894.jpg,13
454,376,4.3,184667.jpg,13
455,377,4.9,95658.jpg,13
456,378,5.2,516895.jpg,13
457,379,4.4,222690.jpg,13
458,380,4.4,221820.jpg,13
459,381,4.9,195851.jpg,13
460,382,6.3,184341.jpg,13
461,383,5.1,202641.jpg,13
462,384,5.0,488404.jpg,13
463,385,6.9,176297.jpg,13
464,387,4.9,106760.jpg,13
465,389,6.6,458249.jpg,13
466,572,4.3,550864.jpg,13
467,593,5.0,209365.jpg,13
468,594,4.6,230001.jpg,13
469,613,4.5,490881.jpg,13
470,648,4.5,575034.jpg,13
471,652,4.9,232112.jpg,13
472,667,4.5,547037.jpg,13
473,670,4.0,577974.jpg,13
474,673,4.5,556639.jpg,13
475,390,4.0,545477.jpg,13
476,391,5.5,179018.jpg,13
477,392,6.3,201666.jpg,13
478,393,4.4,220237.jpg,13
479,394,6.2,208706.jpg,13
480,395,4.4,78916.jpg,13
481,396,4.2,67089.jpg,13
482,398,7.2,232826.jpg,13
483,399,4.4,487838.jpg,13
484,400,4.5,153127.jpg,13
485,401,8.5,219168.jpg,13
486,402,5.0,114243.jpg,13
487,403,6.0,180974.jpg,13
488,404,4.3,235530.jpg,13
489,405,4.4,111773.jpg,13
490,406,4.5,564510.jpg,13
491,407,4.5,101148.jpg,13
492,408,4.0,194799.jpg,13
493,409,4.5,441191.jpg,13
494,410,4.7,180135.jpg,13
495,411,5.0,547719.jpg,13
496,412,4.3,111452.jpg,13
497,413,5.0,98747.jpg,13
498,414,4.0,19236.jpg,13
499,415,5.4,119471.jpg,13
500,416,4.0,169359.jpg,13
501,417,5.5,432422.jpg,13
502,418,5.6,77794.jpg,13
503,419,4.5,461484.jpg,13
504,420,4.8,200089.jpg,13
505,421,6.9,75115.jpg,13
506,574,4.0,578512.jpg,13
507,590,5.0,538207.jpg,13
508,26,4.4,106468.jpg,13
509,422,4.8,159506.jpg,13
510,423,5.0,215379.jpg,13
511,424,5.6,210156.jpg,13
512,425,4.3,90585.jpg,13
513,426,4.5,245830.jpg,13
514,427,4.2,475123.jpg,13
515,428,4.5,569014.jpg,13
516,429,4.7,513046.jpg,13
517,430,4.9,230251.jpg,13
518,431,4.8,250199.jpg,13
519,432,5.2,449434.jpg,13
520,433,6.3,222531.jpg,13
521,434,5.4,209046.jpg,13
522,435,4.5,244930.jpg,13
523,436,4.6,575476.jpg,13
524,437,4.3,215136.jpg,13
525,438,4.5,204822.jpg,13
526,439,5.0,243345.jpg,13
527,440,4.3,466404.jpg,13
528,441,4.0,209035.jpg,13
529,442,4.4,210462.jpg,13
530,443,4.7,85633.jpg,13
531,444,4.3,114241.jpg,13
532,446,4.5,201440.jpg,13
533,447,6.6,60689.jpg,13
534,448,4.5,208912.jpg,13
535,449,4.9,204968.jpg,13
536,531,6.2,101178.jpg,13
537,573,4.5,227444.jpg,13
538,596,5.9,510500.jpg,13
539,620,5.5,502222.jpg,13
540,653,4.5,485047.jpg,13
541,14,4.4,225321.jpg,13
542,27,5.0,433979.jpg,13
543,188,4.5,503714.jpg,13
544,397,4.8,90105.jpg,13
545,450,4.9,502697.jpg,13
546,451,4.4,499724.jpg,13
547,452,4.9,193204.jpg,13
548,453,5.1,155511.jpg,13
549,454,4.3,456350.jpg,13
550,455,4.0,171771.jpg,13
551,456,3.9,477386.jpg,13
552,457,3.9,184386.jpg,13
553,458,4.5,463210.jpg,13
554,459,4.9,490503.jpg,13
555,460,3.9,500926.jpg,13
556,461,4.1,245719.jpg,13
557,462,5.0,504783.jpg,13
558,463,5.0,39155.jpg,13
559,464,4.0,515571.jpg,13
560,465,4.0,200428.jpg,13
561,466,4.0,167888.jpg,13
562,467,4.3,204863.jpg,13
563,468,5.0,476888.jpg,13
564,469,4.3,58376.jpg,13
565,470,4.9,147611.jpg,13
566,471,5.0,214466.jpg,13
567,472,4.0,88900.jpg,13
568,473,4.5,230348.jpg,13
569,474,4.5,219279.jpg,13
570,475,3.9,103914.jpg,13
571,476,4.4,158534.jpg,13
572,477,4.0,244845.jpg,13
573,515,4.7,149519.jpg,13
574,518,4.8,220585.jpg,13
575,584,5.0,204814.jpg,13
576,608,4.5,496661.jpg,13
577,623,5.0,551226.jpg,13
578,82,7.6,154566.jpg,13
579,478,4.0,548308.jpg,13
580,479,4.0,214572.jpg,13
581,480,5.0,202993.jpg,13
582,481,4.4,570526.jpg,13
583,482,4.9,227127.jpg,13
584,483,5.0,436234.jpg,13
585,484,4.3,115556.jpg,13
586,485,4.5,496179.jpg,13
587,486,4.3,493125.jpg,13
588,487,4.5,241157.jpg,13
589,488,4.3,40383.jpg,13
590,489,4.7,547701.jpg,13
591,490,5.0,132015.jpg,13
592,491,6.7,242898.jpg,13
593,492,6.3,445044.jpg,13
594,493,4.9,200826.jpg,13
595,494,7.6,172780.jpg,13
596,495,5.5,441164.jpg,13
597,496,4.2,199249.jpg,13
598,497,6.8,212319.jpg,13
599,498,5.0,221632.jpg,13
600,499,4.8,482442.jpg,13
601,500,4.5,490145.jpg,13
602,502,5.4,235674.jpg,13
603,503,9.9,85971.jpg,13
604,504,4.4,232859.jpg,13
605,505,4.9,487053.jpg,13
606,506,4.6,491279.jpg,13
607,507,5.0,536908.jpg,13
608,508,5.0,184254.jpg,13
609,509,6.2,165153.jpg,13
610,510,4.0,175941.jpg,13
611,609,4.5,552427.jpg,13
612,610,4.5,499721.jpg,13
613,612,5.3,550839.jpg,13
614,683,4.5,499726.jpg,13
615,684,4.0,611920.jpg,13
616,388,4.4,214590.jpg,13
617,511,5.0,213999.jpg,13
618,512,5.4,57531.jpg,13
619,513,4.3,84182.jpg,13
620,514,7.4,178186.jpg,13
621,516,4.3,164555.jpg,13
622,517,4.0,55459.jpg,13
623,519,4.5,490885.jpg,13
624,520,4.4,109533.jpg,13
625,521,4.1,37096.jpg,13
626,522,4.3,82143.jpg,13
627,523,5.0,84939.jpg,13
628,524,4.5,214048.jpg,13
629,525,6.2,460842.jpg,13
630,526,4.7,577114.jpg,13
631,527,5.8,224024.jpg,13
632,528,4.4,233963.jpg,13
633,529,4.4,210494.jpg,13
634,530,4.9,215439.jpg,13
635,532,4.4,103192.jpg,13
636,576,4.8,229384.jpg,13
637,587,5.7,450070.jpg,13
638,588,4.9,197024.jpg,13
639,589,6.7,91889.jpg,13
640,591,4.3,462116.jpg,13
641,643,4.0,518438.jpg,13
642,654,5.0,224860.jpg,13
643,677,4.0,536109.jpg,13
644,204,4.4,101982.jpg,13
645,533,4.8,448514.jpg,13
646,534,4.8,476502.jpg,13
647,535,5.0,231057.jpg,13
648,536,4.0,79602.jpg,13
649,537,4.5,510363.jpg,13
650,538,4.5,497606.jpg,13
651,539,4.5,589507.jpg,13
652,540,4.5,245923.jpg,13
653,541,7.0,430871.jpg,13
654,542,4.4,60232.jpg,13
655,543,4.3,87835.jpg,13
656,544,4.8,220394.jpg,13
657,545,5.0,449988.jpg,13
658,546,4.5,531363.jpg,13
659,547,4.4,593001.jpg,13
660,548,5.3,181284.jpg,13
661,549,4.5,490721.jpg,13
662,550,6.1,184754.jpg,13
663,551,4.5,240299.jpg,13
664,552,4.0,441271.jpg,13
665,553,4.9,448089.jpg,13
666,554,4.3,149065.jpg,13
667,555,4.8,429414.jpg,13
668,556,4.0,138001.jpg,13
669,557,5.0,151086.jpg,13
670,558,3.9,501837.jpg,13
671,559,4.5,200402.jpg,13
672,561,4.0,641221.jpg,13
673,562,5.5,200600.jpg,13
674,563,5.2,483081.jpg,13
675,564,4.3,231480.jpg,13
676,565,5.1,88484.jpg,13
677,566,5.6,247412.jpg,13
678,567,4.3,510362.jpg,13
679,637,4.0,560248.jpg,13
680,642,5.0,509291.jpg,13
681,655,5.5,463212.jpg,13
682,664,3.9,517179.jpg,13
683,682,4.5,596054.jpg,13
0,1,5.4,438098.jpg,19
1,2,6.8,205651.jpg,19
2,3,6.3,226597.jpg,19
3,4,7.9,219847.jpg,19
4,5,4.0,463748.jpg,19
5,6,5.7,445122.jpg,19
6,7,4.7,85955.jpg,19
7,8,4.8,440854.jpg,19
8,9,6.8,444145.jpg,19
9,12,4.5,499175.jpg,19
10,13,8.4,184029.jpg,19
11,15,5.6,154561.jpg,19
12,16,6.2,204480.jpg,19
13,17,10.3,223340.jpg,19
14,18,6.3,462424.jpg,19
15,20,5.0,167199.jpg,19
16,21,4.3,192895.jpg,19
17,22,4.8,223723.jpg,19
18,23,6.8,116216.jpg,19
19,24,6.1,198869.jpg,19
20,25,4.8,206325.jpg,19
21,73,4.2,69752.jpg,19
22,186,6.7,103955.jpg,19
23,578,5.8,466075.jpg,19
24,597,4.5,499169.jpg,19
25,633,6.0,195384.jpg,19
26,638,4.5,498046.jpg,19
27,639,4.5,551221.jpg,19
28,657,4.0,588793.jpg,19
29,658,4.0,606745.jpg,19
30,659,4.5,588796.jpg,19
31,662,4.0,499167.jpg,19
32,665,4.5,461025.jpg,19
33,28,6.2,215711.jpg,19
34,29,5.2,88894.jpg,19
35,30,4.9,491287.jpg,19
36,31,5.1,195546.jpg,19
37,32,4.4,199796.jpg,19
38,33,4.5,151589.jpg,19
39,34,6.5,243557.jpg,19
40,35,4.5,165659.jpg,19
41,36,4.6,101188.jpg,19
42,37,5.0,461421.jpg,19
43,38,5.9,476344.jpg,19
44,39,4.0,462492.jpg,19
45,40,3.9,123354.jpg,19
46,41,5.4,469247.jpg,19
47,42,5.0,226944.jpg,19
48,43,4.0,465390.jpg,19
49,44,4.4,199798.jpg,19
50,45,4.6,441302.jpg,19
51,46,4.0,462381.jpg,19
52,47,5.0,98980.jpg,19
53,48,5.2,122806.jpg,19
54,49,4.4,149484.jpg,19
55,50,3.9,578545.jpg,19
56,51,4.5,111782.jpg,19
57,52,4.3,244954.jpg,19
58,53,5.4,232653.jpg,19
59,54,5.4,244850.jpg,19
60,55,4.0,248164.jpg,19
61,56,4.0,514315.jpg,19
62,57,5.5,166989.jpg,19
63,58,8.8,178301.jpg,19
64,233,4.9,449871.jpg,19
65,569,5.3,481624.jpg,19
66,598,4.0,515597.jpg,19
67,640,4.0,514287.jpg,19
68,641,4.0,516159.jpg,19
69,656,4.5,537403.jpg,19
70,679,4.5,577731.jpg,19
71,59,4.3,232980.jpg,19
72,60,4.9,200785.jpg,19
73,61,4.5,444180.jpg,19
74,62,4.9,111317.jpg,19
75,63,4.9,158499.jpg,19
76,64,5.0,155408.jpg,19
77,65,5.4,168636.jpg,19
78,66,5.0,441240.jpg,19
79,67,4.5,424044.jpg,19
80,68,3.9,463981.jpg,19
81,69,4.5,523700.jpg,19
82,70,4.7,544877.jpg,19
83,71,5.5,222683.jpg,19
84,72,4.4,223911.jpg,19
85,74,5.0,533463.jpg,19
86,75,4.0,495145.jpg,19
87,76,4.8,168991.jpg,19
88,77,4.7,503139.jpg,19
89,78,5.6,437730.jpg,19
90,79,4.7,221466.jpg,19
91,80,4.8,224995.jpg,19
92,81,4.5,54469.jpg,19
93,83,5.4,201658.jpg,19
94,84,4.4,229600.jpg,19
95,85,4.4,477580.jpg,19
96,152,4.5,109745.jpg,19
97,580,4.4,554605.jpg,19
98,592,4.3,436893.jpg,19
99,599,4.0,444172.jpg,19
100,617,6.0,444102.jpg,19
101,680,4.0,496683.jpg,19
102,687,4.5,606775.jpg,19
103,702,4.0,632822.jpg,19
104,86,4.4,191866.jpg,19
105,87,4.4,494041.jpg,19
106,88,4.6,432830.jpg,19
107,89,5.0,440089.jpg,19
108,90,4.8,183656.jpg,19
109,91,4.5,118342.jpg,19
110,92,4.3,194010.jpg,19
111,93,4.3,472713.jpg,19
112,94,4.9,204580.jpg,19
113,95,5.3,207283.jpg,19
114,96,3.9,570241.jpg,19
115,97,4.5,628204.jpg,19
116,98,5.0,249231.jpg,19
117,99,7.6,446008.jpg,19
118,100,4.2,51927.jpg,19
119,101,4.8,128295.jpg,19
120,102,4.9,428580.jpg,19
121,103,4.5,450539.jpg,19
122,104,4.5,231065.jpg,19
123,105,4.3,226956.jpg,19
124,106,5.1,513418.jpg,19
125,107,5.9,502500.jpg,19
126,108,7.3,144485.jpg,19
127,109,3.9,507433.jpg,19
128,110,6.2,216646.jpg,19
129,111,4.4,508395.jpg,19
130,112,4.5,48760.jpg,19
131,314,4.6,244858.jpg,19
132,338,4.1,444765.jpg,19
133,602,4.4,591357.jpg,19
134,634,4.9,626464.jpg,19
135,649,4.0,499717.jpg,19
136,661,4.5,592662.jpg,19
137,674,4.5,220695.jpg,19
138,705,4.0,622536.jpg,19
139,113,5.2,535818.jpg,19
140,114,4.5,475480.jpg,19
141,115,5.0,535301.jpg,19
142,116,4.0,543158.jpg,19
143,118,4.5,519324.jpg,19
144,119,4.9,168090.jpg,19
145,120,4.4,83299.jpg,19
146,121,5.4,474120.jpg,19
147,122,5.1,204214.jpg,19
148,123,5.5,487117.jpg,19
149,124,5.0,243568.jpg,19
150,125,6.5,60307.jpg,19
151,126,4.9,532529.jpg,19
152,127,5.0,612855.jpg,19
153,128,4.4,223434.jpg,19
154,129,5.8,475168.jpg,19
155,130,4.5,484658.jpg,19
156,131,4.4,232792.jpg,19
157,132,6.5,109345.jpg,19
158,133,4.5,550141.jpg,19
159,134,5.0,15157.jpg,19
160,135,5.1,592031.jpg,19
161,136,6.5,451340.jpg,19
162,137,4.4,243505.jpg,19
163,138,4.5,574402.jpg,19
164,139,4.0,445548.jpg,19
165,140,4.4,491598.jpg,19
166,141,4.9,441192.jpg,19
167,142,4.2,49262.jpg,19
168,143,5.5,450434.jpg,19
169,144,4.5,469142.jpg,19
170,145,4.5,111478.jpg,19
171,146,4.5,489639.jpg,19
172,147,4.3,110735.jpg,19
173,148,5.6,50175.jpg,19
174,149,4.7,467779.jpg,19
175,595,5.4,513433.jpg,19
176,600,5.0,509416.jpg,19
177,601,5.0,513834.jpg,19
178,615,4.0,472739.jpg,19
179,618,5.4,463067.jpg,19
180,628,4.5,231416.jpg,19
181,629,5.5,219249.jpg,19
182,663,4.0,447720.jpg,19
183,668,3.9,565858.jpg,19
184,681,4.0,539721.jpg,19
185,685,4.0,589100.jpg,19
186,150,4.5,532605.jpg,19
187,151,4.5,518620.jpg,19
188,153,4.3,242880.jpg,19
189,154,3.9,482158.jpg,19
190,155,3.9,122074.jpg,19
191,157,4.9,486672.jpg,19
192,158,4.4,505187.jpg,19
193,160,4.7,172850.jpg,19
194,161,4.8,478912.jpg,19
195,162,4.6,460028.jpg,19
196,163,5.2,179268.jpg,19
197,164,5.4,520295.jpg,19
198,165,4.9,617054.jpg,19
199,166,5.5,215413.jpg,19
200,167,4.2,220362.jpg,19
201,168,5.1,448047.jpg,19
202,169,5.9,232787.jpg,19
203,170,4.0,514280.jpg,19
204,171,4.9,482609.jpg,19
205,172,4.8,225796.jpg,19
206,173,4.4,549068.jpg,19
207,174,4.5,514356.jpg,19
208,175,6.3,66749.jpg,19
209,176,4.5,204727.jpg,19
210,177,6.3,248857.jpg,19
211,178,4.7,499309.jpg,19
212,179,6.2,465920.jpg,19
213,180,8.3,517052.jpg,19
214,181,5.8,213198.jpg,19
215,182,11.3,244851.jpg,19
216,183,4.4,457569.jpg,19
217,184,4.5,551230.jpg,19
218,185,4.8,215059.jpg,19
219,187,4.2,109646.jpg,19
220,189,4.4,444463.jpg,19
221,386,6.2,209243.jpg,19
222,560,6.2,247632.jpg,19
223,575,4.0,488464.jpg,19
224,581,4.2,508479.jpg,19
225,621,6.0,428399.jpg,19
226,695,4.5,547692.jpg,19
227,696,4.5,550615.jpg,19
228,697,4.0,577016.jpg,19
229,11,5.9,205533.jpg,19
230,159,4.4,180736.jpg,19
231,190,4.5,466117.jpg,19
232,193,4.9,438464.jpg,19
233,194,4.4,427623.jpg,19
234,195,4.3,515621.jpg,19
235,196,4.3,57328.jpg,19
236,197,4.5,450535.jpg,19
237,199,6.6,232413.jpg,19
238,200,4.5,209036.jpg,19
239,201,4.4,172649.jpg,19
240,202,4.3,156074.jpg,19
241,203,4.9,108413.jpg,19
242,205,5.1,209400.jpg,19
243,206,4.8,152551.jpg,19
244,207,7.2,231747.jpg,19
245,208,4.4,536694.jpg,19
246,209,3.9,169593.jpg,19
247,210,4.8,244723.jpg,19
248,211,4.7,247348.jpg,19
249,212,4.5,531989.jpg,19
250,213,4.5,450542.jpg,19
251,214,4.7,86417.jpg,19
252,215,4.3,55494.jpg,19
253,216,4.7,496221.jpg,19
254,445,4.0,224068.jpg,19
255,585,5.8,232185.jpg,19
256,644,4.4,574398.jpg,19
257,645,4.5,489706.jpg,19
258,646,4.5,579075.jpg,19
259,647,4.5,530318.jpg,19
260,650,4.5,437499.jpg,19
261,666,4.0,590012.jpg,19
262,676,4.5,576980.jpg,19
263,156,5.4,440323.jpg,19
264,217,5.1,121599.jpg,19
265,218,4.9,486385.jpg,19
266,219,4.8,480455.jpg,19
267,220,5.4,177815.jpg,19
268,221,4.3,59949.jpg,19
269,222,4.8,80801.jpg,19
270,223,4.9,232928.jpg,19
271,224,5.2,221399.jpg,19
272,225,4.0,194164.jpg,19
273,226,4.4,490094.jpg,19
274,227,3.9,222627.jpg,19
275,228,4.0,106611.jpg,19
276,229,4.9,115382.jpg,19
277,230,5.2,433154.jpg,19
278,231,4.3,224967.jpg,19
279,232,5.4,440993.jpg,19
280,234,4.4,243571.jpg,19
281,235,4.9,111234.jpg,19
282,236,4.8,17761.jpg,19
283,237,4.9,491012.jpg,19
284,238,4.7,18892.jpg,19
285,577,5.1,463903.jpg,19
286,582,4.6,512462.jpg,19
287,603,4.5,609873.jpg,19
288,614,4.5,491557.jpg,19
289,624,4.0,40349.jpg,19
290,627,4.0,496178.jpg,19
291,651,5.0,179519.jpg,19
292,678,4.5,547801.jpg,19
293,10,5.0,200641.jpg,19
294,19,5.4,209289.jpg,19
295,191,4.2,174874.jpg,19
296,239,4.7,159533.jpg,19
297,240,5.0,156689.jpg,19
298,241,4.5,232892.jpg,19
299,242,4.0,428971.jpg,19
300,243,4.8,76357.jpg,19
301,244,4.2,166477.jpg,19
302,245,4.4,219924.jpg,19
303,246,4.5,515024.jpg,19
304,247,5.8,153133.jpg,19
305,248,5.0,80201.jpg,19
306,249,4.8,212314.jpg,19
307,250,4.0,120721.jpg,19
308,251,5.5,244042.jpg,19
309,252,5.5,102057.jpg,19
310,253,4.5,82514.jpg,19
311,254,4.7,153366.jpg,19
312,255,4.9,169528.jpg,19
313,256,5.0,490146.jpg,19
314,257,4.5,167074.jpg,19
315,258,5.0,245824.jpg,19
316,259,5.2,153682.jpg,19
317,579,4.2,184349.jpg,19
318,586,4.4,246301.jpg,19
319,604,4.5,577725.jpg,19
320,605,4.5,573062.jpg,19
321,622,5.0,207189.jpg,19
322,690,4.0,591385.jpg,19
323,260,4.8,462387.jpg,19
324,261,4.0,517178.jpg,19
325,262,4.9,173818.jpg,19
326,263,4.0,122411.jpg,19
327,264,4.8,149929.jpg,19
328,265,5.1,196411.jpg,19
329,266,4.0,232228.jpg,19
330,267,4.5,455084.jpg,19
331,268,5.6,463034.jpg,19
332,269,4.0,214964.jpg,19
333,270,3.9,449429.jpg,19
334,271,4.9,167191.jpg,19
335,272,5.4,222625.jpg,19
336,273,4.5,524180.jpg,19
337,274,5.2,503301.jpg,19
338,275,3.9,222018.jpg,19
339,276,4.5,94926.jpg,19
340,277,4.4,106606.jpg,19
341,278,4.9,74944.jpg,19
342,279,4.0,246265.jpg,19
343,280,4.0,434044.jpg,19
344,281,4.8,231899.jpg,19
345,282,3.9,180804.jpg,19
346,283,4.3,108813.jpg,19
347,284,4.0,220583.jpg,19
348,359,4.8,155405.jpg,19
349,568,4.4,232917.jpg,19
350,583,4.0,108053.jpg,19
351,611,5.8,172453.jpg,19
352,619,4.5,454667.jpg,19
353,630,4.1,216616.jpg,19
354,631,5.5,443261.jpg,19
355,632,4.9,229164.jpg,19
